label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
I,0.18292371928691864,-0.1491035521030426,-0.3494962155818939,-0.21090592443943024,0.03510873392224312,-0.25853127241134644,-0.3012692332267761,-0.2545805871486664,-0.21322748064994812,-0.056118160486221313,-0.08756688982248306,-0.07007503509521484,-0.05826333910226822,0.11354634165763855,0.1159798726439476,0.10051368176937103,0.1003718301653862,0.31283318996429443,0.33211052417755127,0.351713627576828,0.36403587460517883,1.0,0.8728898763656616,0.46073782444000244,0.10473877191543579,0.17069025337696075,0.0074801393784582615,-0.2998855412006378,-0.007320302538573742,0.12561824917793274,-0.04358154535293579,-0.3257477879524231,0.04082747548818588,0.08248575031757355,-0.0479731447994709,-0.35778191685676575,-0.037507448345422745,0.15069930255413055,-0.00984056293964386,-0.3945336937904358,-0.6175138354301453,-0.8744823932647705,-2.915438471973175e-06,-0.1280900537967682,-0.1866886466741562,-0.2432776838541031,-0.25859391689300537,-0.04427380859851837,-0.19998538494110107,-0.2883899509906769,-0.3321715295314789,-0.028239887207746506,-0.15877966582775116,-0.16091354191303253,-0.1454005390405655,-0.04706832021474838,-0.15671631693840027,-0.08659280836582184,-0.015762832015752792,-0.0861654281616211,-0.14300230145454407,-0.14021700620651245,-0.13251636922359467
I,0.18794392049312592,-0.14660222828388214,-0.3440173864364624,-0.19476722180843353,0.05186380445957184,-0.2657376229763031,-0.305095374584198,-0.2579096853733063,-0.21565279364585876,-0.06180528923869133,-0.09009478986263275,-0.07043862342834473,-0.0580153614282608,0.11044801026582718,0.11607871949672699,0.10116448998451233,0.09839555621147156,0.30838602781295776,0.3280269503593445,0.3486296832561493,0.35919949412345886,1.0,0.8663640022277832,0.44399529695510864,0.10651321709156036,0.17176061868667603,0.008555147796869278,-0.29637378454208374,0.007920762524008751,0.1323818862438202,-0.046160947531461716,-0.3282281756401062,0.03789295628666878,0.07374190539121628,-0.051503926515579224,-0.3599548935890198,-0.03535138815641403,0.1503841131925583,-0.01690678671002388,-0.3938644826412201,-0.6103141903877258,-0.8608518838882446,-3.0284656986623304e-06,-0.12814483046531677,-0.18366901576519012,-0.23748679459095,-0.24956564605236053,-0.05390085652470589,-0.20553457736968994,-0.2895219922065735,-0.3331352770328522,-0.04093803092837334,-0.17225755751132965,-0.1751188337802887,-0.16327141225337982,-0.061547864228487015,-0.17539657652378082,-0.10487917810678482,-0.03536935895681381,-0.10231144726276398,-0.16119201481342316,-0.15617120265960693,-0.1486004889011383
I,0.19895023107528687,-0.14103548228740692,-0.34065312147140503,-0.19862718880176544,0.04961797595024109,-0.26575958728790283,-0.3046877384185791,-0.2503529191017151,-0.20623557269573212,-0.06345908343791962,-0.09383639693260193,-0.06885126233100891,-0.0569634884595871,0.10609462112188339,0.10733486711978912,0.09750233590602875,0.101504385471344,0.3075437843799591,0.3241972327232361,0.3433379828929901,0.3543730080127716,1.0,0.862387478351593,0.4486329257488251,0.09837496280670166,0.16404429078102112,0.01294804085046053,-0.28781062364578247,0.0072697182185947895,0.12365788221359253,-0.03754483535885811,-0.31697919964790344,0.04914504289627075,0.08092951774597168,-0.04946383461356163,-0.3561106026172638,-0.034750666469335556,0.1525031328201294,-0.026008212938904762,-0.3990623652935028,-0.6183470487594604,-0.873815655708313,-2.923269676102791e-06,-0.12173353135585785,-0.1693667769432068,-0.21542131900787354,-0.21813814342021942,-0.01570725068449974,-0.1655050814151764,-0.2581709027290344,-0.3073350489139557,8.623715984867886e-05,-0.12755186855793,-0.13800372183322906,-0.12952592968940735,-0.019455669447779655,-0.12653103470802307,-0.061427243053913116,0.00556519441306591,-0.0589996837079525,-0.11175280809402466,-0.10872787982225418,-0.10161705315113068
I,0.1851123869419098,-0.1468859761953354,-0.33701035380363464,-0.18796515464782715,0.05166790261864662,-0.25973576307296753,-0.2945314943790436,-0.25404250621795654,-0.22522588074207306,-0.05957318842411041,-0.09147416055202484,-0.07339616119861603,-0.06577269732952118,0.1119295135140419,0.11311590671539307,0.09742725640535355,0.09577744454145432,0.30761778354644775,0.327131450176239,0.3454575836658478,0.3603675663471222,1.0,0.8583561182022095,0.4422677755355835,0.11248916387557983,0.16723854839801788,0.01725194975733757,-0.2821493148803711,0.0049754255451262,0.13018997013568878,-0.03726472333073616,-0.31668004393577576,0.03221220523118973,0.048387691378593445,-0.04409554600715637,-0.3469640612602234,-0.03118913620710373,0.1618882119655609,-0.013894643634557724,-0.3972707986831665,-0.6252655386924744,-0.8804835677146912,-3.0602168408222497e-06,-0.11666823923587799,-0.16904500126838684,-0.2171943187713623,-0.224626362323761,-0.06194125488400459,-0.21734251081943512,-0.308154433965683,-0.3560335636138916,-0.04908277839422226,-0.16899216175079346,-0.16769903898239136,-0.15727150440216064,-0.06756075471639633,-0.16970817744731903,-0.0932987779378891,-0.02474869042634964,-0.1052064374089241,-0.1678580641746521,-0.1640859842300415,-0.15731476247310638
I,0.17908109724521637,-0.14416660368442535,-0.3498798906803131,-0.202597975730896,0.04542770981788635,-0.28814825415611267,-0.30164727568626404,-0.2564343512058258,-0.21663768589496613,-0.07899920642375946,-0.08527576923370361,-0.06439609825611115,-0.05423695594072342,0.10964319109916687,0.1294776350259781,0.11732564866542816,0.10590102523565292,0.3086078464984894,0.3291337490081787,0.35137537121772766,0.36645054817199707,1.0,0.8941331505775452,0.45828917622566223,0.11785975098609924,0.17852316796779633,0.015967652201652527,-0.3051045835018158,-0.004021849017590284,0.12904058396816254,-0.037676043808460236,-0.3301318883895874,0.015096434392035007,0.1021786779165268,-0.04409618675708771,-0.36824095249176025,-0.04357902705669403,0.149016872048378,-0.015919985249638557,-0.3957478106021881,-0.6245648860931396,-0.8910330533981323,-2.707959538383875e-06,-0.13561628758907318,-0.1935511976480484,-0.25334206223487854,-0.2764279246330261,-0.05089368671178818,-0.19403044879436493,-0.26735445857048035,-0.3010118007659912,-0.03966452181339264,-0.1816578060388565,-0.19290272891521454,-0.17565599083900452,-0.06237145513296127,-0.19177323579788208,-0.14389097690582275,-0.07771879434585571,-0.10386532545089722,-0.16813713312149048,-0.17335066199302673,-0.16796401143074036
I,0.1909642368555069,-0.14645850658416748,-0.35284334421157837,-0.20965714752674103,0.04178690165281296,-0.267785906791687,-0.30606895685195923,-0.2580920159816742,-0.2088695466518402,-0.06231173872947693,-0.08866000920534134,-0.06867378950119019,-0.05219055712223053,0.11030901223421097,0.11883209645748138,0.09851761162281036,0.09549026936292648,0.31123873591423035,0.330369234085083,0.3535911440849304,0.37051939964294434,1.0,0.8894156813621521,0.45008280873298645,0.0996626690030098,0.17022475600242615,0.020936381071805954,-0.30341508984565735,-0.002549398923292756,0.1299377828836441,-0.03248823806643486,-0.3376997709274292,0.020769815891981125,0.09733077138662338,-0.04342706874012947,-0.3662354052066803,-0.03338802605867386,0.16905221343040466,-0.01639680191874504,-0.39645329117774963,-0.6249819397926331,-0.8903748393058777,-2.918731752288295e-06,-0.12581659853458405,-0.1743093729019165,-0.2241717427968979,-0.23438218235969543,-0.028912052512168884,-0.1716136336326599,-0.2507476210594177,-0.2905019223690033,-0.016614509746432304,-0.1557919979095459,-0.1689322292804718,-0.15620101988315582,-0.038229458034038544,-0.15638378262519836,-0.09589148312807083,-0.025981800630688667,-0.07957194000482559,-0.13466475903987885,-0.1339288055896759,-0.12733864784240723
I,0.1909642368555069,-0.14645850658416748,-0.35284334421157837,-0.20965714752674103,0.04178690165281296,-0.267785906791687,-0.30606895685195923,-0.2580920159816742,-0.2088695466518402,-0.06231173872947693,-0.08866000920534134,-0.06867378950119019,-0.05219055712223053,0.11030901223421097,0.11883209645748138,0.09851761162281036,0.09549026936292648,0.31123873591423035,0.330369234085083,0.3535911440849304,0.37051939964294434,1.0,0.8894156813621521,0.45008280873298645,0.0996626690030098,0.17022475600242615,0.020936381071805954,-0.30341508984565735,-0.002549398923292756,0.1299377828836441,-0.03248823806643486,-0.3376997709274292,0.020769815891981125,0.09733077138662338,-0.04342706874012947,-0.3662354052066803,-0.03338802605867386,0.16905221343040466,-0.01639680191874504,-0.39645329117774963,-0.6249819397926331,-0.8903748393058777,-2.918731752288295e-06,-0.12581659853458405,-0.1743093729019165,-0.2241717427968979,-0.23438218235969543,-0.028912052512168884,-0.1716136336326599,-0.2507476210594177,-0.2905019223690033,-0.016614509746432304,-0.1557919979095459,-0.1689322292804718,-0.15620101988315582,-0.038229458034038544,-0.15638378262519836,-0.09589148312807083,-0.025981800630688667,-0.07957194000482559,-0.13466475903987885,-0.1339288055896759,-0.12733864784240723
I,0.20695248246192932,-0.13321088254451752,-0.34872502088546753,-0.20089291036128998,0.05663507431745529,-0.26949089765548706,-0.30650395154953003,-0.26948803663253784,-0.22631707787513733,-0.06723474711179733,-0.0958554595708847,-0.07948500663042068,-0.059701912105083466,0.11665427684783936,0.11293518543243408,0.09584006667137146,0.092768095433712,0.3078378140926361,0.3338603377342224,0.35707831382751465,0.37635338306427,1.0,0.8889639973640442,0.4530380964279175,0.10989086329936981,0.16989552974700928,0.017746228724718094,-0.3063080906867981,0.0060527208261191845,0.1564827263355255,-0.04126979410648346,-0.33514404296875,0.015867581591010094,0.12575872242450714,-0.0514427088201046,-0.37302741408348083,-0.04738637059926987,0.15114668011665344,-0.030505063012242317,-0.4029657542705536,-0.6264305114746094,-0.8803672790527344,-2.866819158953149e-06,-0.12525202333927155,-0.18141184747219086,-0.24230985343456268,-0.26703402400016785,-0.04763629287481308,-0.2024260312318802,-0.2839142680168152,-0.32045161724090576,-0.04286691173911095,-0.19751615822315216,-0.21040834486484528,-0.1906065195798874,-0.07197993248701096,-0.20212775468826294,-0.1459430307149887,-0.07340358197689056,-0.12038268893957138,-0.18299920856952667,-0.18233337998390198,-0.17190852761268616
I,0.19380466639995575,-0.1364298313856125,-0.3405977189540863,-0.20263318717479706,0.037761542946100235,-0.2670913636684418,-0.30474653840065,-0.255328506231308,-0.20801810920238495,-0.06311273574829102,-0.09158752113580704,-0.07237770408391953,-0.05859294533729553,0.10987026989459991,0.11405312269926071,0.09846068173646927,0.09521837532520294,0.3078104853630066,0.3272055387496948,0.3505959212779999,0.3657364249229431,1.0,0.8880163431167603,0.45153671503067017,0.09966561943292618,0.17507916688919067,0.01779756508767605,-0.29583024978637695,0.0022633355110883713,0.13758917152881622,-0.03612648323178291,-0.32918497920036316,0.025546757504343987,0.09834311902523041,-0.04495988413691521,-0.36415842175483704,-0.04354476183652878,0.15153852105140686,-0.018657535314559937,-0.40012404322624207,-0.6277895569801331,-0.8870015740394592,-2.8640076834562933e-06,-0.12890934944152832,-0.18256282806396484,-0.2373962700366974,-0.25346195697784424,-0.038096096366643906,-0.18518440425395966,-0.2647571861743927,-0.3032964766025543,-0.026570608839392662,-0.16652552783489227,-0.17637516558170319,-0.16141565144062042,-0.0494602732360363,-0.1699545830488205,-0.11055988818407059,-0.04149431362748146,-0.09219785779714584,-0.1488347053527832,-0.14884531497955322,-0.14290466904640198
I,0.1982305347919464,-0.12229076772928238,-0.340669184923172,-0.20367152988910675,0.04958287999033928,-0.26639655232429504,-0.30453887581825256,-0.25878921151161194,-0.21256674826145172,-0.06445817649364471,-0.0987405851483345,-0.06931648403406143,-0.03962814807891846,0.12017375230789185,0.10756924748420715,0.11123520880937576,0.12331842631101608,0.3065063953399658,0.312794029712677,0.3208647072315216,0.3307904601097107,1.0,0.8937800526618958,0.4563409686088562,0.11504605412483215,0.17082847654819489,0.027913877740502357,-0.2878618836402893,0.0012439830461516976,0.14307785034179688,-0.03871811181306839,-0.3193367123603821,-0.0028190447483211756,0.0873226746916771,-0.044350750744342804,-0.356469988822937,-0.057609669864177704,0.12688541412353516,-0.016888447105884552,-0.3996332883834839,-0.6264829039573669,-0.8722668290138245,-2.5946540063159773e-06,-0.12286041676998138,-0.18111039698123932,-0.24173365533351898,-0.26892727613449097,-0.0681154802441597,-0.21881231665611267,-0.29513540863990784,-0.32823193073272705,-0.06298920512199402,-0.20473165810108185,-0.21091382205486298,-0.18914227187633514,-0.08943230658769608,-0.21450524032115936,-0.164076030254364,-0.09660440683364868,-0.1335548758506775,-0.19779329001903534,-0.19980394840240479,-0.19025805592536926
I,0.2267717719078064,-0.1108972504734993,-0.32723352313041687,-0.18807801604270935,0.060518261045217514,-0.2580440640449524,-0.2938920259475708,-0.24616628885269165,-0.19416430592536926,-0.060233913362026215,-0.08397849649190903,-0.05908985808491707,-0.03899316117167473,0.12059234082698822,0.11222460120916367,0.1111074760556221,0.12063200771808624,0.31300798058509827,0.28421056270599365,0.26353269815444946,0.24817757308483124,1.0,0.893023669719696,0.45840442180633545,0.11533419787883759,0.17591442167758942,0.03091527707874775,-0.30182310938835144,-0.0007844209321774542,0.136934295296669,-0.022504106163978577,-0.3406303822994232,0.010607490316033363,0.14214320480823517,-0.04504643380641937,-0.3761369287967682,-0.04998403042554855,0.15646982192993164,-0.041874583810567856,-0.41879159212112427,-0.6409115791320801,-0.8812611699104309,-2.8447736895031994e-06,-0.12417851388454437,-0.16874858736991882,-0.22106815874576569,-0.2356957048177719,0.007833549752831459,-0.13940100371837616,-0.21525122225284576,-0.241324782371521,0.015339460223913193,-0.14454519748687744,-0.1665751188993454,-0.1380864828824997,-0.014435718767344952,-0.15131992101669312,-0.11471240967512131,-0.04114680737257004,-0.06286422163248062,-0.11430208384990692,-0.11397738754749298,-0.09732349961996078
I,0.2309335619211197,-0.10366091132164001,-0.3255864381790161,-0.18656526505947113,0.0641731545329094,-0.2497759759426117,-0.2837807536125183,-0.2427944540977478,-0.19847799837589264,-0.05302155762910843,-0.08026842772960663,-0.056643661111593246,-0.038716189563274384,0.13041657209396362,0.11565619707107544,0.11437603831291199,0.11887282133102417,0.3175153434276581,0.2740020155906677,0.24137817323207855,0.21196718513965607,1.0,0.8996171355247498,0.4648668169975281,0.1180899515748024,0.16671493649482727,0.03469555452466011,-0.3022330403327942,-0.0001914449385367334,0.1454758495092392,-0.023613762110471725,-0.33221402764320374,0.017853325232863426,0.13411109149456024,-0.04424463212490082,-0.37372079491615295,-0.04714932292699814,0.1524026244878769,-0.038586147129535675,-0.43723762035369873,-0.6537638902664185,-0.8808799982070923,-3.10246696244576e-06,-0.11861097067594528,-0.16733552515506744,-0.2230718433856964,-0.24418026208877563,-0.033228110522031784,-0.18618158996105194,-0.261060506105423,-0.28636035323143005,-0.030932923778891563,-0.18233902752399445,-0.19465288519859314,-0.1676175743341446,-0.06279084831476212,-0.19844429194927216,-0.1562061458826065,-0.08529528230428696,-0.11172784864902496,-0.16907119750976562,-0.1643921136856079,-0.1471782922744751
I,0.2241152673959732,-0.1102665513753891,-0.32672539353370667,-0.19288726150989532,0.05794563516974449,-0.2482651174068451,-0.29376843571662903,-0.2507478892803192,-0.18681791424751282,-0.04988327622413635,-0.09233492612838745,-0.06393056362867355,-0.02712150476872921,0.13334046304225922,0.10453837364912033,0.10971495509147644,0.13128618896007538,0.328312486410141,0.278721421957016,0.24891109764575958,0.22586971521377563,1.0,0.9041033983230591,0.4596584737300873,0.09859741479158401,0.1552428901195526,0.0159131046384573,-0.3187934458255768,-0.004293789155781269,0.1355530172586441,-0.035469040274620056,-0.3364158868789673,0.026810241863131523,0.12285482883453369,-0.048942454159259796,-0.356759637594223,-0.003175938269123435,0.19101762771606445,-0.039505790919065475,-0.43726980686187744,-0.6448400616645813,-0.8842881321907043,-3.1445733839063905e-06,-0.1160145252943039,-0.15488994121551514,-0.2020849734544754,-0.2112029790878296,-0.00017860281514003873,-0.14510652422904968,-0.21251554787158966,-0.23528555035591125,0.0032720686867833138,-0.1435403972864151,-0.14966505765914917,-0.11899317055940628,-0.030470283702015877,-0.17013372480869293,-0.12524275481700897,-0.05029160901904106,-0.0813273936510086,-0.14230620861053467,-0.1388143002986908,-0.12129659205675125
I,0.23646780848503113,-0.11171446740627289,-0.33658507466316223,-0.20007506012916565,0.05432024970650673,-0.24561570584774017,-0.293872594833374,-0.24822036921977997,-0.18526704609394073,-0.046211108565330505,-0.09041813760995865,-0.05966231971979141,-0.02353917621076107,0.13452912867069244,0.10524171590805054,0.10904137045145035,0.1285673826932907,0.3248116672039032,0.27478650212287903,0.24692699313163757,0.2264796942472458,1.0,0.9166731238365173,0.46559593081474304,0.09422777593135834,0.15730443596839905,0.019794147461652756,-0.32851147651672363,-0.009445978328585625,0.13782042264938354,-0.0326838381588459,-0.3466739356517792,0.021523931995034218,0.13127513229846954,-0.04899051412940025,-0.3561577796936035,0.00209894310683012,0.19985157251358032,-0.04441935569047928,-0.4415479302406311,-0.649172842502594,-0.8885588049888611,-3.1153431336861104e-06,-0.1250830590724945,-0.1666136384010315,-0.2152787148952484,-0.22530366480350494,-0.005518450867384672,-0.15548323094844818,-0.22554035484790802,-0.24818548560142517,0.001647837576456368,-0.15102621912956238,-0.1596226543188095,-0.1280011683702469,-0.029935583472251892,-0.17028093338012695,-0.12699398398399353,-0.051664113998413086,-0.07982082664966583,-0.13750407099723816,-0.13508179783821106,-0.11863645911216736
I,0.22555023431777954,-0.11328460276126862,-0.32805728912353516,-0.1887659877538681,0.05724304914474487,-0.24907831847667694,-0.28763577342033386,-0.24045483767986298,-0.18171021342277527,-0.05428759381175041,-0.07740436494350433,-0.05754026398062706,-0.03249621391296387,0.12306847423315048,0.1172153428196907,0.11376692354679108,0.12593711912631989,0.31174594163894653,0.2726762592792511,0.2426937073469162,0.2208169549703598,1.0,0.9063038229942322,0.452470988035202,0.10200460255146027,0.16365957260131836,0.017182284966111183,-0.30841881036758423,-0.00451050465926528,0.12760111689567566,-0.030113913118839264,-0.33175864815711975,0.021726420149207115,0.12852005660533905,-0.04762071743607521,-0.3606612980365753,-0.015824420377612114,0.18481656908988953,-0.04621628671884537,-0.436803936958313,-0.6460172533988953,-0.8763419985771179,-2.948916062450735e-06,-0.12704575061798096,-0.16953636705875397,-0.21802830696105957,-0.22759094834327698,-0.006334104109555483,-0.15547792613506317,-0.22673004865646362,-0.2488039880990982,0.002629581606015563,-0.1545707732439041,-0.16906483471393585,-0.13723044097423553,-0.026102522388100624,-0.16889578104019165,-0.12956872582435608,-0.05326542258262634,-0.07278671115636826,-0.12890975177288055,-0.1261695772409439,-0.10708685219287872
I,0.23155906796455383,-0.09856501966714859,-0.3169451653957367,-0.18471764028072357,0.05880742520093918,-0.24798829853534698,-0.28547146916389465,-0.24502235651016235,-0.19325067102909088,-0.05542771890759468,-0.07986767590045929,-0.0657283365726471,-0.04383282735943794,0.12488281726837158,0.11387177556753159,0.10808621346950531,0.11894062161445618,0.3123837113380432,0.27680012583732605,0.24568553268909454,0.2258024364709854,1.0,0.9007623791694641,0.46082255244255066,0.11470074206590652,0.1533825397491455,0.016675475984811783,-0.3055558502674103,-0.010544870980083942,0.12350836396217346,-0.03221674636006355,-0.3244613707065582,0.019739920273423195,0.1290416568517685,-0.047445617616176605,-0.3650694191455841,-0.029229044914245605,0.17368914186954498,-0.04200023412704468,-0.42184165120124817,-0.6391423940658569,-0.8748202323913574,-2.8925167043780675e-06,-0.12811778485774994,-0.1764719933271408,-0.23246054351329803,-0.2513997256755829,-0.010288022458553314,-0.16150051355361938,-0.23353412747383118,-0.25589701533317566,-0.002901637926697731,-0.1619502604007721,-0.17771103978157043,-0.14673401415348053,-0.03311259299516678,-0.17957556247711182,-0.14310872554779053,-0.068388432264328,-0.08108440041542053,-0.1439915895462036,-0.1464395374059677,-0.12998829782009125
I,0.2339566946029663,-0.09762358665466309,-0.32120099663734436,-0.1985374242067337,0.04229327663779259,-0.24699969589710236,-0.2859475314617157,-0.23774294555187225,-0.18446573615074158,-0.051052603870630264,-0.078438900411129,-0.052454426884651184,-0.032840292900800705,0.12287316471338272,0.11019362509250641,0.11225099861621857,0.12207427620887756,0.3092469573020935,0.2684146761894226,0.24306924641132355,0.22292526066303253,1.0,0.9142891764640808,0.4681912362575531,0.10854607820510864,0.1645888239145279,0.01972106844186783,-0.31182023882865906,-0.017404606565833092,0.11626164615154266,-0.03174846991896629,-0.3297345042228699,0.02072557993233204,0.13879944384098053,-0.05032140389084816,-0.367447167634964,-0.036946218460798264,0.16348902881145477,-0.04418029263615608,-0.4242265224456787,-0.634569525718689,-0.866207480430603,-2.7313017199048772e-06,-0.13635054230690002,-0.1838507205247879,-0.23551586270332336,-0.24816516041755676,-0.007294934242963791,-0.1488867849111557,-0.21595847606658936,-0.23777297139167786,0.007258196827024221,-0.1464451104402542,-0.1639096885919571,-0.1349891573190689,-0.015992550179362297,-0.15345680713653564,-0.1185077577829361,-0.047267232090234756,-0.05798276513814926,-0.11392661184072495,-0.11724382638931274,-0.10322727262973785
I,0.2222500741481781,-0.10280156135559082,-0.32399919629096985,-0.18858039379119873,0.05905948579311371,-0.259534627199173,-0.2895868718624115,-0.2426745444536209,-0.19237138330936432,-0.06025593355298042,-0.07999597489833832,-0.05819980427622795,-0.04028583690524101,0.12160647660493851,0.11606112867593765,0.11283006519079208,0.11647848784923553,0.3125232458114624,0.2791811525821686,0.25774526596069336,0.24054956436157227,1.0,0.9088869094848633,0.4640144407749176,0.10941485315561295,0.16702890396118164,0.027850963175296783,-0.2960902750492096,0.002119235461577773,0.1291399747133255,-0.03266141191124916,-0.32336726784706116,0.023196563124656677,0.11806648224592209,-0.049159202724695206,-0.36847302317619324,-0.04269048944115639,0.1491117924451828,-0.04216498136520386,-0.425008088350296,-0.6418408751487732,-0.8773700594902039,-2.9330694815143943e-06,-0.12679186463356018,-0.17709027230739594,-0.23137174546718597,-0.24899078905582428,-0.03677823767066002,-0.1795063614845276,-0.24692057073116302,-0.2727964520454407,-0.027034427970647812,-0.16980524361133575,-0.17365103960037231,-0.14376714825630188,-0.05186188220977783,-0.1796882003545761,-0.13246461749076843,-0.061160821467638016,-0.09465748071670532,-0.15233734250068665,-0.1536090075969696,-0.14176583290100098
I,0.22551743686199188,-0.09755372256040573,-0.31606194376945496,-0.19130311906337738,0.05377286672592163,-0.25672659277915955,-0.2876341938972473,-0.24241992831230164,-0.20248384773731232,-0.06055830419063568,-0.08596167713403702,-0.05924681946635246,-0.04250218719244003,0.11763421446084976,0.10798931121826172,0.11257384717464447,0.11897483468055725,0.3049788475036621,0.2838872969150543,0.2685146927833557,0.248610720038414,1.0,0.8942305445671082,0.4580748975276947,0.10966430604457855,0.16972076892852783,0.03537275642156601,-0.28830352425575256,0.001256604096852243,0.13081496953964233,-0.029710963368415833,-0.3167417347431183,0.011544520035386086,0.0910424068570137,-0.04616902768611908,-0.35416489839553833,-0.04504113644361496,0.13970568776130676,-0.03405080363154411,-0.416536808013916,-0.6376422643661499,-0.873065173625946,-2.9181737772887573e-06,-0.1226261779665947,-0.17537544667720795,-0.23048609495162964,-0.2486823946237564,-0.052660077810287476,-0.20284193754196167,-0.2761331796646118,-0.3044157028198242,-0.044745657593011856,-0.18473781645298004,-0.1877865344285965,-0.16192859411239624,-0.06989677995443344,-0.1944282501935959,-0.1433362364768982,-0.07340310513973236,-0.11259771883487701,-0.16960129141807556,-0.16638623178005219,-0.1528422236442566
I,0.18854393064975739,-0.12850424647331238,-0.34983766078948975,-0.21306927502155304,0.042347829788923264,-0.27076852321624756,-0.30307137966156006,-0.25985652208328247,-0.2143043726682663,-0.06785420328378677,-0.09160984307527542,-0.07300646603107452,-0.04738812521100044,0.11436840146780014,0.11535027623176575,0.10919546335935593,0.11830709874629974,0.2996227443218231,0.32674604654312134,0.3439478278160095,0.36083322763442993,1.0,0.9089921712875366,0.4543008804321289,0.1033056452870369,0.1808801293373108,0.020510001108050346,-0.29320842027664185,0.0002822174283210188,0.13696904480457306,-0.046835172921419144,-0.34109580516815186,-0.010111594572663307,0.10410894453525543,-0.05433790758252144,-0.37358927726745605,-0.05323229357600212,0.15726688504219055,-0.03258936479687691,-0.3983641266822815,-0.6141163110733032,-0.8491336703300476,-2.5133026611001696e-06,-0.12107855081558228,-0.17274314165115356,-0.22531940042972565,-0.24265877902507782,-0.053689565509557724,-0.19461341202259064,-0.269142746925354,-0.3051998019218445,-0.04448264464735985,-0.19245724380016327,-0.2037317007780075,-0.18041649460792542,-0.06532599031925201,-0.18604667484760284,-0.12730176746845245,-0.051898498088121414,-0.1044100970029831,-0.15973897278308868,-0.15520846843719482,-0.14088083803653717
I,0.16857917606830597,-0.1529533863067627,-0.34286850690841675,-0.22015328705310822,0.021859802305698395,-0.2606951892375946,-0.3157886862754822,-0.2720278799533844,-0.22323420643806458,-0.061522092670202255,-0.1094549223780632,-0.09757047891616821,-0.0797630101442337,0.10627724230289459,0.09949007630348206,0.07284758239984512,0.07032367587089539,0.30150389671325684,0.3740670084953308,0.435856431722641,0.48522648215293884,1.0,0.8603807091712952,0.42399436235427856,0.08004691451787949,0.15746738016605377,-0.0020268610678613186,-0.2865288257598877,0.01011633686721325,0.12717005610466003,-0.057619307190179825,-0.32248157262802124,0.024271469563245773,0.03597346693277359,-0.050730135291814804,-0.3390478193759918,-0.021033799275755882,0.1728927493095398,-0.007819670252501965,-0.37709736824035645,-0.5929343104362488,-0.8349974155426025,-2.8255569759494392e-06,-0.11805318295955658,-0.17016218602657318,-0.21691182255744934,-0.22183266282081604,-0.0711311548948288,-0.22109825909137726,-0.30366772413253784,-0.3517470955848694,-0.056299254298210144,-0.17327965795993805,-0.1559012532234192,-0.1370813548564911,-0.07342536747455597,-0.1749337762594223,-0.07926303893327713,0.0010130609152838588,-0.11085274070501328,-0.18212881684303284,-0.18001891672611237,-0.17440547049045563
I,0.16277183592319489,-0.15187248587608337,-0.34200242161750793,-0.22750379145145416,0.012019640766084194,-0.2586919963359833,-0.31073153018951416,-0.2664927840232849,-0.22758232057094574,-0.06202160567045212,-0.10700858384370804,-0.09562302380800247,-0.08404893428087234,0.10706901550292969,0.10066334903240204,0.07667224109172821,0.0740373432636261,0.30239659547805786,0.3740290701389313,0.43587803840637207,0.4880398213863373,1.0,0.8672094345092773,0.4355171322822571,0.08426836878061295,0.13435080647468567,0.009512010030448437,-0.2874232232570648,-0.01646292395889759,0.11688901484012604,-0.04594352841377258,-0.3176523447036743,0.016053013503551483,0.022677836939692497,-0.03817418962717056,-0.3369690477848053,-0.02962680160999298,0.16797171533107758,0.009553223848342896,-0.3670230209827423,-0.5890526175498962,-0.8356715440750122,-2.6702959985414054e-06,-0.11749899387359619,-0.1765834540128708,-0.22950683534145355,-0.24180923402309418,-0.09212005138397217,-0.24764716625213623,-0.32738688588142395,-0.3697701394557953,-0.07619363069534302,-0.19114771485328674,-0.16901256144046783,-0.14671668410301208,-0.0906989574432373,-0.18797753751277924,-0.0866626724600792,-0.003951351623982191,-0.12520051002502441,-0.197841614484787,-0.1961589902639389,-0.19032077491283417
